time,leftSpline,leftAdjusted,rightSpline,rightAdjusted,headingSpline,gyroAngle,leftReal,rightReal,leftError,rightError
1164.9,9.985714,10.099711802734374,9.985714,9.871716197265625,0.0,-0.949981689453125,10.650146484375002,10.492968750000001,-343,-160
1164.91,9.985714,10.106911509765625,9.985714,9.864516490234374,0.0,-1.009979248046875,10.650146484375002,10.490258789062501,-343,-251
1164.92,9.985714,10.116513560546874,9.985714,9.854914439453125,0.0,-1.089996337890625,10.528198242187502,10.490258789062501,-343,-251
1164.93,9.985714,10.116513560546874,9.985714,9.854914439453125,0.0,-1.089996337890625,10.528198242187502,10.5227783203125,-343,-251
1164.95,10.0,10.18599853515625,10.0,9.81400146484375,0.0,-1.54998779296875,10.349340820312502,10.5227783203125,-343,-251
1164.96,10.0,10.1931982421875,10.0,9.8068017578125,0.0,-1.6099853515625,10.173193359375002,10.476708984375001,-343,-251
1164.97,10.0,10.236400146484375,10.0,9.763599853515625,0.0,-1.970001220703125,10.173193359375002,10.457739257812502,-343,-251
1164.98,10.0,10.236400146484375,10.0,9.763599853515625,0.0,-1.970001220703125,10.165063476562501,10.457739257812502,-343,-251
1164.99,10.0,10.280799560546875,10.0,9.719200439453125,0.0,-2.339996337890625,10.165063476562501,10.552587890625002,-343,-251
1165.01,10.0,10.308397216796875,10.0,9.691602783203125,0.0,-2.569976806640625,10.460449218750002,10.552587890625002,-343,-251
1165.02,10.0,10.308397216796875,10.0,9.691602783203125,0.0,-2.569976806640625,10.460449218750002,10.612207031250001,-343,-251
1165.03,10.0,10.362398681640625,10.0,9.637601318359375,0.0,-3.019989013671875,10.642016601562501,10.671826171875,-343,-251
1165.04,9.98572,10.385318388671875,9.98572,9.586121611328126,0.0,-3.329986572265625,10.991601562500001,10.671826171875,-343,-251
1165.05,9.98572,10.385318388671875,9.98572,9.586121611328126,0.0,-3.329986572265625,10.991601562500001,10.696215820312501,-238,-251
1165.07,9.98572,10.41171853515625,9.98572,9.55972146484375,0.0,-3.54998779296875,10.967211914062501,10.696215820312501,-238,-251
1165.08,9.98572,10.42852029296875,9.98572,9.54291970703125,0.0,-3.69000244140625,10.967211914062501,10.677246093750002,-238,-420
1165.09,9.942874,10.38567429296875,9.942874,9.50007370703125,0.0,-3.69000244140625,10.869653320312501,10.6040771484375,-238,-420
1165.1,9.942874,10.402472388671875,9.942874,9.483275611328125,0.0,-3.829986572265625,10.880493164062502,10.6040771484375,-238,-420
1165.11,9.942874,10.425272681640624,9.942874,9.460475318359375,0.0,-4.019989013671875,10.880493164062502,10.417089843750002,-238,-420
1165.13,9.942874,10.442074439453124,9.942874,9.443673560546875,0.0,-4.160003662109375,10.736865234375001,10.292431640625,-238,-420
1165.14,9.871457,10.370657439453124,9.871457,9.372256560546875,0.0,-4.160003662109375,10.736865234375001,10.292431640625,-238,-420
1165.15,9.871457,10.38625436328125,9.871457,9.35665963671875,0.0,-4.28997802734375,10.484838867187502,10.184033203125,-238,-420
1165.16,9.871457,10.40425729296875,9.871457,9.33865670703125,0.0,-4.44000244140625,10.484838867187502,10.184033203125,-238,-420
1165.18,9.871457,10.40425729296875,9.871457,9.33865670703125,0.0,-4.44000244140625,10.514648437500002,10.135253906250002,-238,-420
1165.19,9.871457,10.406655974609375,9.871457,9.336258025390624,0.0,-4.459991455078125,10.769384765625002,10.100024414062501,-238,-420
1165.2,9.771469,10.30906665625,9.771469,9.23387134375,0.0,-4.47998046875,10.769384765625002,10.100024414062501,-238,-420
1165.21,9.771469,10.307869146484375,9.771469,9.235068853515624,0.0,-4.470001220703125,10.715185546875002,10.083764648437501,-238,-420
1165.22,9.771469,10.307869146484375,9.771469,9.235068853515624,0.0,-4.470001220703125,10.715185546875002,10.083764648437501,-160,-420
1165.24,9.771469,10.298267095703125,9.771469,9.244670904296875,0.0,-4.389984130859375,10.761254882812501,10.059375000000001,-160,-309
1165.25,9.642909,10.166107242187499,9.642909,9.1197107578125,0.0,-4.3599853515625,10.761254882812501,10.075634765625,-160,-309
1165.26,9.642909,10.166107242187499,9.642909,9.1197107578125,0.0,-4.3599853515625,10.986181640625002,10.075634765625,-160,-309
1165.27,9.642909,10.156508853515625,9.642909,9.129309146484374,0.0,-4.279998779296875,11.021411132812501,10.018725585937501,-160,-309
1165.29,9.642909,10.140908267578125,9.642909,9.144909732421874,0.0,-4.149993896484375,11.021411132812501,9.988916015625001,-160,-309
1165.3,9.485777,9.983776267578126,9.485777,8.987777732421875,0.0,-4.089996337890625,10.674536132812502,9.988916015625001,-160,-309
1165.31,9.485777,9.976576560546876,9.485777,8.994977439453125,0.0,-4.089996337890625,10.425219726562501,10.005175781250001,-160,-309
1165.32,9.485777,9.96337465625,9.485777,9.008179343750001,0.0,-3.97998046875,10.425219726562501,10.005175781250001,-160,-309
1165.33,9.485777,9.95617494921875,9.485777,9.01537905078125,0.0,-3.91998291015625,10.324951171875002,9.850708007812502,-160,-309
1165.35,9.300074,9.77047194921875,9.300074,8.82967605078125,0.0,-3.91998291015625,10.324951171875002,9.761279296875001,-160,-309
1165.36,9.300074,9.759672388671875,9.300074,8.840475611328126,0.0,-3.829986572265625,10.013305664062502,9.761279296875001,-160,-309
1165.37,9.300074,9.72727370703125,9.300074,8.872874292968751,0.0,-3.55999755859375,9.959106445312502,9.72333984375,-160,-309
1165.38,9.300074,9.72727370703125,9.300074,8.872874292968751,0.0,-3.55999755859375,9.959106445312502,9.72333984375,-76,-309
1165.4,9.0858,9.49619794921875,9.0858,8.675402050781251,0.0,-3.41998291015625,9.883227539062501,9.685400390625002,-76,-305
1165.41,9.0858,9.476997509765626,9.0858,8.694602490234375,0.0,-3.259979248046875,9.883227539062501,9.631201171875002,-76,-305
1165.42,9.0858,9.476997509765626,9.0858,8.694602490234375,0.0,-3.259979248046875,10.127124023437501,9.631201171875002,-76,-305
1165.43,9.0858,9.45179853515625,9.0858,8.719801464843751,0.0,-3.04998779296875,10.029565429687501,9.663720703125001,-76,-305
1165.44,8.842954,9.189752095703126,8.842954,8.496155904296876,0.0,-2.889984130859375,10.029565429687501,9.663720703125001,-76,-305
1165.46,8.842954,9.165754292968751,8.842954,8.52015370703125,0.0,-2.69000244140625,9.988916015625001,9.533642578125,-76,-305
